loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-100998,B-94719,FHA,2022-10-21,2032-10-20,174955.72,81660.25,5.396,120,IL,REFINANCE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_B,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100116,B-60339,JUMBO,2016-08-20,2026-08-21,68896.72,58310.59,2.888,120,FL,REFINANCE,D,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100171,B-28255,CONVENTIONAL,2022-03-31,2037-03-31,147513.16,25243.36,6.485,180,IL,REFINANCE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100079,B-85827,CONVENTIONAL,2017-09-22,2047-09-23,177852.04,89619.97,5.029,360,OH,CASH_OUT,B,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100512,B-47146,FHA,2018-08-07,2048-08-08,83881.18,17252.75,5.288,360,OH,PURCHASE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100778,B-54592,CONVENTIONAL,2023-10-25,2038-10-25,286964.5,97420.15,3.739,180,NC,CASH_OUT,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100742,B-43936,JUMBO,2022-08-27,2037-08-27,284599.07,252614.91,6.734,180,TX,REFINANCE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100856,B-71994,CONVENTIONAL,2023-12-09,2038-12-09,89893.7,53226.2,3.91,180,FL,PURCHASE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100935,B-61999,JUMBO,2019-03-08,2049-03-08,105380.59,85113.46,2.895,360,FL,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100668,B-21466,CONVENTIONAL,2018-07-21,2028-07-20,312640.84,45227.45,4.866,120,PA,CASH_OUT,C,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100268,B-62593,JUMBO,2023-06-06,2038-06-07,53984.73,46609.03,3.061,180,FL,PURCHASE,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100828,B-70814,CONVENTIONAL,2021-08-25,2031-08-26,440866.72,312554.7,7.054,120,CA,PURCHASE,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100209,B-52286,VA,2019-12-18,2034-12-18,309359.38,270176.74,7.152,180,MI,CASH_OUT,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100410,B-99072,FHA,2018-04-05,2028-04-05,258447.79,105740.46,4.372,120,NC,REFINANCE,A,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100453,B-56884,FHA,2020-01-28,2035-01-28,109444.51,51900.1,2.749,180,CA,CASH_OUT,A,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100545,B-54476,JUMBO,2018-09-21,2048-09-21,408306.61,363394.97,6.345,360,NC,CASH_OUT,C,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100123,B-64805,CONVENTIONAL,2017-04-29,2047-04-30,415124.21,209804.89,6.341,360,OH,REFINANCE,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100904,B-30997,CONVENTIONAL,2020-07-10,2030-07-11,324021.1,253027.74,3.705,120,OH,CASH_OUT,A,4-7 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100748,B-49287,VA,2015-12-18,2025-12-18,393316.49,279913.02,4.613,120,GA,CASH_OUT,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100922,B-86837,FHA,2019-10-08,2029-10-07,201264.93,31024.01,4.428,120,OH,REFINANCE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100437,B-62878,VA,2023-12-05,2053-12-05,159999.91,66301.6,3.018,360,FL,CASH_OUT,D,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100614,B-42653,FHA,2023-02-05,2053-02-05,270426.09,254261.57,7.288,360,NC,PURCHASE,A,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100468,B-99270,VA,2020-02-27,2035-02-27,262924.17,103976.3,5.253,180,NY,CASH_OUT,D,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-02-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100847,B-54342,VA,2016-01-11,2046-01-11,344605.7,319694.14,3.634,360,NC,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100197,B-16822,FHA,2015-07-06,2045-07-07,472812.81,180394.52,3.602,360,FL,PURCHASE,A,< 1 year,$0-$50k,CURRENT,0,Servicer_B,2024-02-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100877,B-25589,VA,2020-11-28,2050-11-30,197424.4,66668.83,5.345,360,GA,REFINANCE,B,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100250,B-58644,JUMBO,2021-03-09,2036-03-09,339149.55,214524.2,4.844,180,CA,CASH_OUT,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100885,B-78104,JUMBO,2019-04-29,2049-04-30,56873.14,41412.41,5.136,360,OH,PURCHASE,A,4-7 years,$150k+,CURRENT,0,Servicer_B,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100811,B-10330,FHA,2023-01-21,2053-01-22,356730.07,166274.99,5.924,360,FL,CASH_OUT,A,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100940,B-38547,CONVENTIONAL,2022-08-29,2032-08-29,149735.21,51238.47,5.217,120,TX,REFINANCE,A,< 1 year,$50k-$100k,CURRENT,0,Servicer_C,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100055,B-76284,FHA,2021-08-22,2031-08-23,224974.96,89730.0,4.755,120,MI,CASH_OUT,B,< 1 year,$100k-$150k,CURRENT,0,Servicer_A,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100621,B-11838,FHA,2021-09-20,2036-09-20,232951.03,120114.53,5.382,180,PA,REFINANCE,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100679,B-64393,FHA,2015-05-03,2025-05-03,210067.55,185086.64,4.812,120,GA,REFINANCE,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100307,B-10557,CONVENTIONAL,2023-07-01,2038-07-02,368713.19,259415.82,7.073,180,PA,REFINANCE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100364,B-96919,VA,2023-10-18,2038-10-19,174886.7,100452.81,7.172,180,CA,CASH_OUT,B,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100219,B-35945,FHA,2016-01-28,2031-01-28,293597.58,97088.5,7.44,180,IL,CASH_OUT,C,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100302,B-67522,VA,2019-02-07,2034-02-07,258972.96,80481.26,3.032,180,OH,REFINANCE,B,< 1 year,$0-$50k,CURRENT,0,Servicer_A,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100404,B-58538,JUMBO,2021-12-07,2031-12-08,212851.78,40797.65,6.178,120,TX,CASH_OUT,D,8-10 years,$150k+,CURRENT,0,Servicer_C,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100573,B-53943,VA,2020-12-09,2050-12-11,320238.22,46154.83,6.394,360,CA,PURCHASE,A,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100832,B-87328,JUMBO,2016-06-22,2026-06-23,432682.01,357191.47,6.92,120,TX,PURCHASE,D,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100269,B-59729,CONVENTIONAL,2017-06-04,2032-06-04,260413.12,103645.53,5.065,180,FL,PURCHASE,C,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100338,B-89655,FHA,2016-11-17,2026-11-18,51710.16,30391.37,5.16,120,CA,REFINANCE,D,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100051,B-17880,VA,2022-07-25,2032-07-25,67641.08,35918.67,3.444,120,GA,REFINANCE,B,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-04,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100536,B-89122,VA,2016-09-21,2046-09-23,143159.18,60056.78,7.033,360,TX,REFINANCE,B,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-20,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100247,B-58107,CONVENTIONAL,2016-01-13,2046-01-13,479425.03,359037.67,2.512,360,IL,REFINANCE,C,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100981,B-46286,VA,2023-02-06,2038-02-06,394097.12,142807.58,3.984,180,TX,CASH_OUT,D,4-7 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100265,B-55042,CONVENTIONAL,2023-03-08,2053-03-08,425301.86,138368.0,5.702,360,NC,REFINANCE,D,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100263,B-25311,VA,2019-04-09,2029-04-09,325814.71,181224.07,7.431,120,OH,REFINANCE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100936,B-82506,VA,2023-08-26,2053-08-27,274900.31,65001.16,4.288,360,TX,PURCHASE,B,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100260,B-99147,VA,2019-08-23,2029-08-22,402045.88,226656.17,6.076,120,NY,CASH_OUT,B,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100048,B-58201,VA,2022-03-30,2032-03-30,207204.25,46778.75,3.796,120,NY,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100563,B-92788,JUMBO,2020-05-28,2030-05-29,112046.27,77315.12,5.959,120,TX,REFINANCE,A,10+ years,$100k-$150k,CURRENT,0,Servicer_A,2024-01-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100146,B-23345,CONVENTIONAL,2016-09-08,2031-09-10,106764.12,32680.44,3.469,180,TX,REFINANCE,B,10+ years,$150k+,CURRENT,0,Servicer_A,2024-02-24,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100788,B-39331,VA,2019-07-03,2029-07-03,58129.71,38048.73,3.358,120,GA,PURCHASE,A,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-01-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100595,B-97077,FHA,2015-05-03,2030-05-03,297013.09,233166.42,5.496,180,PA,PURCHASE,C,10+ years,$0-$50k,CURRENT,0,Servicer_C,2024-01-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100273,B-51646,CONVENTIONAL,2015-01-20,2025-01-20,377641.59,45596.38,3.174,120,FL,PURCHASE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_B,2024-02-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100420,B-46978,VA,2015-07-14,2030-07-14,224445.99,92171.11,4.442,180,OH,PURCHASE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_A,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100129,B-54217,CONVENTIONAL,2017-05-13,2047-05-15,87836.84,54500.79,6.787,360,NC,PURCHASE,B,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-02-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100725,B-69840,JUMBO,2023-07-31,2053-08-01,228393.16,143927.77,3.632,360,GA,CASH_OUT,C,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-02-15,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100534,B-40470,JUMBO,2020-07-02,2050-07-04,106391.29,98077.48,3.141,360,NC,REFINANCE,D,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-07,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100001,B-67007,CONVENTIONAL,2021-01-10,2051-01-11,362346.72,248730.44,4.877,360,GA,REFINANCE,C,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-01-06,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100912,B-90742,FHA,2018-04-05,2033-04-05,442682.78,154274.62,6.954,180,NC,REFINANCE,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-08,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100369,B-18155,JUMBO,2019-05-26,2029-05-26,358568.04,231017.96,6.914,120,PA,REFINANCE,C,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100571,B-77157,VA,2016-07-31,2026-08-01,434095.7,381235.51,3.108,120,GA,CASH_OUT,D,4-7 years,$150k+,CURRENT,0,Servicer_C,2024-02-17,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100488,B-43026,FHA,2015-07-08,2030-07-09,178848.83,120962.95,2.818,180,FL,REFINANCE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_A,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100632,B-28079,JUMBO,2019-07-07,2049-07-08,203668.21,70173.87,6.633,360,GA,PURCHASE,A,8-10 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100773,B-93513,CONVENTIONAL,2017-04-26,2047-04-27,55570.62,8417.38,4.219,360,NC,PURCHASE,C,1-3 years,$50k-$100k,CURRENT,0,Servicer_C,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100736,B-11037,JUMBO,2015-02-22,2045-02-22,389401.01,353807.56,5.519,360,TX,PURCHASE,B,< 1 year,$150k+,CURRENT,0,Servicer_C,2024-01-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100398,B-66848,FHA,2015-01-26,2025-01-26,246866.63,164825.65,4.768,120,GA,CASH_OUT,D,10+ years,$150k+,CURRENT,0,Servicer_C,2024-02-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100205,B-19127,VA,2022-07-07,2032-07-07,477001.41,49524.44,3.703,120,CA,PURCHASE,C,< 1 year,$50k-$100k,CURRENT,0,Servicer_A,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100908,B-52146,VA,2017-01-17,2027-01-18,405062.54,178011.25,6.686,120,GA,PURCHASE,B,1-3 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-11,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100905,B-65217,CONVENTIONAL,2015-12-15,2025-12-15,428154.27,184957.32,4.556,120,GA,CASH_OUT,B,8-10 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100417,B-45166,CONVENTIONAL,2022-02-02,2037-02-02,284492.28,111760.96,4.4,180,MI,REFINANCE,A,1-3 years,$0-$50k,CURRENT,0,Servicer_C,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100758,B-96404,CONVENTIONAL,2020-11-18,2050-11-19,395739.18,284563.9,6.182,360,MI,REFINANCE,C,4-7 years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-23,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100198,B-24448,FHA,2023-11-04,2033-11-04,257581.9,108204.77,7.154,120,TX,REFINANCE,C,< 1 year,$100k-$150k,CURRENT,0,Servicer_B,2024-02-03,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100391,B-62485,JUMBO,2017-04-29,2047-04-30,491615.13,439521.16,3.182,360,FL,CASH_OUT,D,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100637,B-81345,JUMBO,2023/03/23,2053-03-23,468474.84,441609.74,2.615,360,NY,CASH_OUT,D,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100800,B-21005,VA,2023-07-29,2038-07-30,58256.08,33783.1,5.755,180,MI,PURCHASE,B,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100506,B-16027,JUMBO,2015-01-23,2030-01-23,373478.69,112750.15,3.453,180,OH,PURCHASE,C,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100590,B-82322,CONVENTIONAL,2020-06-02,2035-06-03,425374.86,44952.71,6.911,180,NC,PURCHASE,D,10+ years,$50k-$100k,CURRENT,0,Servicer_C,2024-02-18,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100804,B-91650,JUMBO,2022-09-13,2037-09-13,256736.93,93728.62,6.248,180,TX,PURCHASE,D,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100304,B-17950,JUMBO,2018-05-13,2033-05-14,431132.59,213875.08,6.864,180,FL,REFINANCE,A,10+ years,$0-$50k,CURRENT,0,Servicer_B,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100493,B-93940,CONVENTIONAL,2020-07-20,2030-07-21,73902.33,55595.97,2.973,120,NY,PURCHASE,D,10+ years,$100k-$150k,CURRENT,45,Servicer_B,2024-02-28,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100156,B-86710,JUMBO,2019-08-07,2029-08-07,137613.12,57232.17,6.305,120,NY,CASH_OUT,A,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-02-12,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100378,B-36205,CONVENTIONAL,2019-03-28,2049-03-28,410566.04,339314.2,7.094,360,PA,PURCHASE,D,< 1 year,$150k+,CURRENT,0,Servicer_A,2024-01-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100690,B-70009,FHA,2021-12-17,2036-12-18,211305.75,148726.83,2.98,180,GA,CASH_OUT,B,4-7 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100654,B-67566,CONVENTIONAL,2021-03-24,2051-03-25,478393.77,81016.34,6.629,360,IL,CASH_OUT,A,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100667,B-24888,VA,2016-06-18,2026-06-19,285023.99,222018.73,4.275,120,GA,PURCHASE,A,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100084,B-84748,VA,2016-07-09,2031-07-10,294383.83,244192.01,3.359,180,FL,CASH_OUT,B,1-3 years,$150k+,CURRENT,0,Servicer_B,2024-01-13,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100810,B-64465,JUMBO,2020-05-29,2050-05-30,292071.61,186313.04,6.887,360,GA,PURCHASE,B,8-10 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100122,B-48034,VA,2021-03-09,2031-03-10,334527.88,270502.99,3.6,120,MI,CASH_OUT,C,1-3 years,$150k+,CURRENT,0,Servicer_A,2024-02-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100987,B-77432,CONVENTIONAL,2016-01-29,2046-01-29,287306.59,297306.59,3.6,360,NY,CASH_OUT,C,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100741,B-49341,FHA,2023-02-11,2053-02-12,479185.27,222134.88,4.468,360,TX,PURCHASE,B,4-7 years,$0-$50k,CURRENT,0,Servicer_C,2024-02-25,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100843,B-54778,VA,2022-03-20,2032-03-20,277929.23,87825.23,4.21,120,FL,CASH_OUT,D,4-7 years,$100k-$150k,CURRENT,0,Servicer_B,2024-02-16,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100125,B-81768,FHA,2017-11-14,2027-11-15,499486.3,336811.48,6.31,120,MI,CASH_OUT,A,4-7 years,$150k+,CURRENT,0,Servicer_A,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100549,B-62423,FHA,2016-10-26,2026-10-27,440446.99,46125.68,5.856,120,FL,REFINANCE,A,10+ years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-30,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100034,B-14183,JUMBO,2021-08-12,2036-08-12,224001.24,101503.48,2.693,180,CA,PURCHASE,B,8-10 years,$0-$50k,CURRENT,0,Servicer_A,2024-01-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
,B-22694,VA,2023-09-15,2033-09-15,491084.75,166892.35,6.188,120,TX,PURCHASE,D,1-3 years,$50k-$100k,CURRENT,0,Servicer_B,2024-01-05,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100726,B-85053,CONVENTIONAL,2016-01-31,2046-02-01,424254.41,84296.15,6.714,360,GA,CASH_OUT,B,10+ years,$150k+,CURRENT,0,Servicer_B,2024-02-22,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100756,B-62171,FHA,2022-05-06,2032-05-06,285645.95,218663.6,2.937,120,MI,PURCHASE,D,1-3 years,$100k-$150k,CURRENT,0,Servicer_B,2024-01-10,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100132,B-55147,JUMBO,2017-02-03,2027-02-04,451094.14,69283.62,7.136,120,PA,CASH_OUT,B,8-10 years,$150k+,CURRENT,0,Servicer_B,2024-01-14,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100368,B-49155,JUMBO,2022-11-20,2032-11-20,132398.81,57699.84,3.751,120,GA,REFINANCE,D,10+ years,$150k+,CURRENT,0,Servicer_A,2024-01-02,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100619,B-60063,FHA,2021-03-12,2031-03-13,64137.21,51905.65,3.069,120,IL,REFINANCE,C,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-19,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100298,B-85605,CONVENTIONAL,2021-09-17,2031-09-17,153436.76,40971.81,6.117,120,TX,PURCHASE,D,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-29,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100115,B-14601,CONVENTIONAL,2022-07-21,2032-07-21,457795.54,410762.49,3.753,120,NC,CASH_OUT,A,10+ years,$150k+,CURRENT,0,Servicer_B,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100165,B-54949,FHA,2018-04-29,2048-04-29,81114.69,33333.17,3.828,360,PA,CASH_OUT,B,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-01,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100295,B-58070,VA,2016-01-29,2026-01-29,210874.09,163880.51,5.316,120,MI,REFINANCE,A,10+ years,$0-$50k,CURRENT,0,Servicer_A,2024-01-31,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100733,B-71264,VA,2021-07-20,2051-07-21,228126.41,106422.37,6.672,360,OH,CASH_OUT,D,1-3 years,$100k-$150k,CURRENT,0,Servicer_C,2024-01-26,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100292,B-34302,CONVENTIONAL,2018-08-22,2028-08-22,429581.31,257743.37,4.619,120,GA,PURCHASE,D,< 1 year,$0-$50k,CURRENT,0,Servicer_C,2024-01-27,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100663,B-18198,JUMBO,2019-02-03,2049-02-04,342434.29,97387.03,5.697,360,TX,CASH_OUT,C,10+ years,$100k-$150k,CURRENT,0,Servicer_C,2024-02-09,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
L-100760,B-82582,VA,2015-11-30,2045-11-30,339402.77,161109.74,4.596,360,NY,PURCHASE,A,4-7 years,$50k-$100k,CURRENT,0,Servicer_A,2024-01-21,2026-09-14T16:24:39,AVAILABLE,ORIGINATION_DB
